id,createdAt,updatedAt,deletedAt,date,name,address,point,status,priceInCents,verified,logoPath,link,linkDisplay,polygon,groupID,pricePerN,approved,isExpired,isManaged,lat,lng,google_maps_url,price_in_dollars,date_local_time,updatedAt_local_time,createdAt_local_time,last_updated_mins_ago
55d8ede1-5129-49c5-baa3-9172cd07af24,2022-01-22T07:26:34.945Z,2022-01-22T07:26:34.945Z,,2022-01-22T07:26:34.580Z,Pharmacy 4 Less Reservoir,"Summer Hill Shopping Centre Shop 13, 850 Plenty Rd, Reservoir VIC 3073, Australia","{'type': 'Point', 'coordinates': [145.0285597, -37.7246914]}",IN_STOCK,5995.0,False,,,,,,5.0,True,False,False,-37.7246914,145.0285597,"https://maps.google.com/maps?q=-37.7246914,145.0285597",59.95,2022-01-22 18:26:34.580000+11:00,2022-01-22 18:26:34.945000+11:00,2022-01-22 18:26:34.945000+11:00,196
b18695f0-dd58-4e3d-aca6-bd190a803fb3,2022-01-21T22:50:11.797Z,2022-01-21T23:43:09.967Z,,2022-01-21T22:50:11.470Z,7-Eleven Thornbury,"Cnr High &, Hutton St, Thornbury VIC 3071, Australia","{'type': 'Point', 'coordinates': [145.0008351, -37.7559202]}",LOW_STOCK,2995.0,False,,,,,,2.0,True,False,False,-37.7559202,145.0008351,"https://maps.google.com/maps?q=-37.7559202,145.0008351",29.95,2022-01-22 09:50:11.470000+11:00,2022-01-22 10:43:09.967000+11:00,2022-01-22 09:50:11.797000+11:00,659
