id,createdAt,updatedAt,deletedAt,date,name,address,point,status,priceInCents,verified,logoPath,link,linkDisplay,polygon,groupID,pricePerN,approved,isExpired,isManaged,lat,lng,google_maps_url,price_in_dollars,date_local_time,updatedAt_local_time,createdAt_local_time,last_updated_mins_ago
d9b599d4-0a4e-4727-b4ec-274a1ccfb3e4,2022-01-19T10:27:59.756Z,2022-01-19T10:27:59.756Z,,2022-01-19T10:27:59.424Z,IGA Plus Liquor Collins Street,"470 Collins St, Melbourne VIC 3000, Australia","{'type': 'Point', 'coordinates': [144.9583523, -37.8175613]}",IN_STOCK,2500.0,False,,,,,,1.0,True,False,False,-37.8175613,144.9583523,"https://maps.google.com/maps?q=-37.8175613,144.9583523",25.0,2022-01-19 21:27:59.424000+11:00,2022-01-19 21:27:59.756000+11:00,2022-01-19 21:27:59.756000+11:00,650
